domainID,siteID,plotID,rootNPercent,rootCPercent,rootCNratio,rootSample_n,plotType,litterNPercent,foliarNPercent,foliarCPercent,foliarCNRatio,soilNPercent_OHoriz,soilCPercent_OHoriz,soilCNRatio_OHoriz,soilNPercent_MHoriz,soilCPercent_MHoriz,soilCNRatio_MHoriz,nlcdClass,decimalLatitude,decimalLongitude,easting,northing,utmZone,elevation
D04,GUAN,GUAN_003,NA,NA,NA,NA,NA,NA,2.6033333333333335,50.04,20,NA,NA,NA,1.9666666666666666,25.49833333333333,NaN,evergreenForest,17.973138,-66.861701,726443.03,1988517.93,19N,181
D04,GUAN,GUAN_004,NA,NA,NA,NA,NA,NA,2.2225,48.055,22.125,NA,NA,NA,1.5116666666666667,24.185,NaN,evergreenForest,17.969254,-66.85267,727404.74,1988099.02,19N,131.1
D04,GUAN,GUAN_005,NA,NA,NA,NA,NA,NA,2.526666666666667,49.96,21.1,NA,NA,NA,NA,NA,NA,evergreenForest,17.968744,-66.880447,724462.67,1988008.74,19N,164.3
D04,GUAN,GUAN_005,NA,NA,NA,NA,NA,NA,2.526666666666667,49.96,21.1,NA,NA,NA,NA,NA,NA,evergreenForest,17.968745,-66.88045,724462.35,1988008.85,19N,161.3
D04,GUAN,GUAN_006,NA,NA,NA,NA,NA,NA,1.9400000000000002,47.763333333333335,24.7,NA,NA,NA,0.9416666666666667,16.39,NaN,evergreenForest,17.963818,-66.875667000000007,724975.3,1987469.23,19N,98.9
D04,GUAN,GUAN_007,NA,NA,NA,NA,NA,NA,2.0525,47.3075,24.35,NA,NA,NA,2.1033333333333335,33.915,NaN,evergreenForest,17.972832,-66.857711,726866.12,1988488.93,19N,174.7
D04,GUAN,GUAN_007,NA,NA,NA,NA,NA,NA,2.0525,47.3075,24.35,NA,NA,NA,2.1033333333333335,33.915,NaN,evergreenForest,17.972832,-66.857711,726866.12,1988488.93,19N,172.4
D04,GUAN,GUAN_008,NA,NA,NA,NA,NA,NA,1.86,47.51333333333333,26.933333333333334,NA,NA,NA,NA,NA,NA,evergreenForest,17.965762,-66.832036,729595.27,1987737.86,19N,63.5
D04,GUAN,GUAN_009,NA,NA,NA,NA,NA,NA,3.566666666666667,48.03333333333333,14.4,NA,NA,NA,NA,NA,NA,evergreenForest,17.97943,-66.867833,725785.41,1989206.97,19N,116.5
D04,GUAN,GUAN_009,NA,NA,NA,NA,NA,NA,3.566666666666667,48.03333333333333,14.4,NA,NA,NA,NA,NA,NA,evergreenForest,17.97943,-66.867833,725785.41,1989206.97,19N,114.1
D04,GUAN,GUAN_010,NA,NA,NA,NA,NA,NA,1.5833333333333333,46.79,30.833333333333332,NA,NA,NA,NA,NA,NA,evergreenForest,17.972441,-66.871318,725425.11,1988429.06,19N,177.6
D04,GUAN,GUAN_010,NA,NA,NA,NA,NA,NA,1.5833333333333333,46.79,30.833333333333332,NA,NA,NA,NA,NA,NA,evergreenForest,17.972442,-66.871318,725425.1,1988429.17,19N,175.2
D04,GUAN,GUAN_042,NA,NA,NA,NA,NA,NA,2.1733333333333333,46.17,22.266666666666666,NA,NA,NA,2.115,23.441666666666666,NaN,evergreenForest,17.970725,-66.86397,726205.73,1988248.04,19N,146.9
D04,GUAN,GUAN_042,NA,NA,NA,NA,NA,NA,2.1733333333333333,46.17,22.266666666666666,NA,NA,NA,2.115,23.441666666666666,NaN,evergreenForest,17.970725,-66.863969,726205.84,1988248.04,19N,144.8
D04,GUAN,GUAN_048,NA,NA,NA,NA,NA,NA,2.5933333333333333,48.65,20.266666666666666,NA,NA,NA,1.17,11.719999999999999,NaN,evergreenForest,17.96911,-66.864276,726175.37,1988068.89,19N,130.1
D05,STEI,STEI_001,NA,NA,NA,NA,NA,NA,2.1733333333333333,47.093333333333334,22.733333333333334,NA,NA,NA,0.7566666666666666,9.686666666666667,13,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_002,NA,NA,NA,NA,NA,NA,2.02,47.940000000000005,24.366666666666667,NA,NA,NA,0.14,1.81,12.700000000000001,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_003,NA,NA,NA,NA,NA,NA,1.9133333333333333,49.7,27.099999999999998,NA,NA,NA,0.12666666666666665,1.9466666666666668,15.166666666666666,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_004,NA,NA,NA,NA,NA,NA,2.3366666666666664,49.45333333333333,21.266666666666666,NA,NA,NA,0.16333333333333333,2.3233333333333333,14.533333333333333,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_005,NA,NA,NA,NA,NA,NA,2.56,49.81,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_006,NA,NA,NA,NA,NA,NA,2.3425000000000002,50.0275,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_007,NA,NA,NA,NA,NA,NA,2.2133333333333334,49.35333333333333,22.833333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_008,NA,NA,NA,NA,NA,NA,1.7833333333333334,51.49666666666666,33.03333333333333,NA,NA,NA,0.09,1.46,16.4,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_009,NA,NA,NA,NA,NA,NA,2.253333333333333,48.3,21.733333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D05,STEI,STEI_021,NA,NA,NA,NA,NA,NA,2.7275,50.69,18.625,2.4050000000000002,42.685,17.85,1.74,31.766666666666666,17.866666666666667,NA,NA,NA,NA,NA,NA,NA
D05,UNDE,UNDE_002,NA,NA,NA,NA,NA,NA,2.3633333333333333,48.55,21.633333333333333,1.8433333333333333,47.71333333333333,25.966666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D05,UNDE,UNDE_010,NA,NA,NA,NA,NA,NA,1.4433333333333334,50.00666666666667,45.233333333333334,2,45.275,23.1,0.3,7.53,25.1,NA,NA,NA,NA,NA,NA,NA
D05,UNDE,UNDE_012,NA,NA,NA,NA,NA,NA,1.5899999999999999,47.230000000000004,31.733333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D05,UNDE,UNDE_013,NA,NA,NA,NA,NA,NA,2.45,45.21,21.2,NA,NA,NA,NA,NA,NA,deciduousForest,46.227894,-89.537131,304354.84,5122497.51,16N,511.6
D06,KONA,KONA_001,NA,NA,NA,NA,NA,NA,3.63,43.14,11.9,NA,NA,NA,0.11,0.97,8.9,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_002,NA,NA,NA,NA,NA,NA,2.9,44.305,15.25,NA,NA,NA,0.135,1.38,10.05,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_003,NA,NA,NA,NA,NA,NA,2.58,42.38,16.4,NA,NA,NA,0.16333333333333333,1.6266666666666667,10.033333333333333,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_004,NA,NA,NA,NA,NA,NA,2.86,40.41,14.2,NA,NA,NA,0.12,1.1666666666666667,9.766666666666667,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_005,NA,NA,NA,NA,NA,NA,2.21,39.3,17.8,NA,NA,NA,0.1366666666666667,1.3666666666666667,9.866666666666667,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_006,NA,NA,NA,NA,NA,NA,2.75,43.72,15.9,NA,NA,NA,0.11666666666666667,1.0033333333333334,8.733333333333334,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_007,NA,NA,NA,NA,NA,NA,4.39,38.07,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_008,NA,NA,NA,NA,NA,NA,1.05,43.51,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_009,NA,NA,NA,NA,NA,NA,2.78,44.95,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_010,NA,NA,NA,NA,NA,NA,3.84,40.54,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_011,NA,NA,NA,NA,NA,NA,3.05,42.98,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_012,NA,NA,NA,NA,NA,NA,4.57,40.11,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_013,NA,NA,NA,NA,NA,NA,3.86,35.02,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_014,NA,NA,NA,NA,NA,NA,3.55,41.81,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_015,NA,NA,NA,NA,NA,NA,2.31,41.97,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_016,NA,NA,NA,NA,NA,NA,4.32,38.45,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONA,KONA_048,NA,NA,NA,NA,NA,NA,0.97,38.58,39.6,NA,NA,NA,0.12333333333333334,1.2866666666666666,10.466666666666667,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_001,NA,NA,NA,NA,NA,NA,1.63,45,27.6,NA,NA,NA,0.32666666666666666,4.366666666666666,NaN,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_002,NA,NA,NA,NA,NA,NA,1.32,46.01,34.9,NA,NA,NA,0.38,4.86,NaN,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_003,NA,NA,NA,NA,NA,NA,2,47.06,23.6,NA,NA,NA,0.45999999999999996,6.01,NaN,grasslandHerbaceous,39.088076,-96.570347,710139.88,4329360.76,14N,404.2
D06,KONZ,KONZ_004,NA,NA,NA,NA,NA,NA,1.51,44.69,29.7,NA,NA,NA,0.31333333333333335,4.12,NaN,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_005,NA,NA,NA,NA,NA,NA,1.87,44.81,23.9,NA,NA,NA,0.37333333333333335,4.056666666666667,NaN,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_006,NA,NA,NA,NA,NA,NA,1.31,46.21,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_007,NA,NA,NA,NA,NA,NA,0.99,43.94,44.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_008,NA,NA,NA,NA,NA,NA,1.69,48.69,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_009,NA,NA,NA,NA,NA,NA,1.56,46.01,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_010,NA,NA,NA,NA,NA,NA,1.41,45.02,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_011,NA,NA,NA,NA,NA,NA,1.12,45.05,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_012,NA,NA,NA,NA,NA,NA,1.88,44.74,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_013,NA,NA,NA,NA,NA,NA,1.49,45.93,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_014,NA,NA,NA,NA,NA,NA,1.74,44.93,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,KONZ,KONZ_024,NA,NA,NA,NA,NA,NA,1.322,47.992,44.72,NA,NA,NA,0.3433333333333333,4.653333333333333,NaN,deciduousForest,39.110903,-96.55221,711640.43,4331936.55,14N,351
D06,KONZ,KONZ_025,NA,NA,NA,NA,NA,NA,2.575,47.135,18.45,NA,NA,NA,NA,NA,NA,deciduousForest,39.103999,-96.596164,707859.91,4331068.68,14N,339.1
D06,UKFS,UKFS_001,NA,NA,NA,NA,NA,NA,2.6,46.39,17.96666666666667,NA,NA,NA,0.38,4.263333333333334,11.4,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_002,NA,NA,NA,NA,NA,NA,2.9466666666666668,43.550000000000004,14.9,NA,NA,NA,0.38666666666666666,4.716666666666667,12.3,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_003,NA,NA,NA,NA,NA,NA,2.61,43.8125,17.225,NA,NA,NA,0.23333333333333334,2.6966666666666668,11.533333333333333,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_004,NA,NA,NA,NA,NA,NA,2.4166666666666665,47.96666666666667,20.366666666666667,NA,NA,NA,0.29000000000000004,3.143333333333333,10.866666666666667,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_005,NA,NA,NA,NA,NA,NA,2.2800000000000002,47.306666666666665,20.766666666666666,NA,NA,NA,0.2866666666666667,3.46,11.866666666666667,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_006,NA,NA,NA,NA,NA,NA,2.6925,45.56,16.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_007,NA,NA,NA,NA,NA,NA,2.8166666666666664,46.31333333333333,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_008,NA,NA,NA,NA,NA,NA,3.0566666666666666,45.21666666666667,15.066666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_009,NA,NA,NA,NA,NA,NA,1.16,44.57,38.3,NA,NA,NA,0.15,2.0766666666666667,14.066666666666666,NA,NA,NA,NA,NA,NA,NA
D06,UKFS,UKFS_010,NA,NA,NA,NA,NA,NA,2.0566666666666666,48.519999999999996,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D07,GRSM,GRSM_001,NA,NA,NA,NA,NA,NA,2.0666666666666664,46.86666666666667,22.9,NA,NA,NA,NA,NA,NA,deciduousForest,35.684589,-83.532102,270858.36,3951920.34,17N,464.5
D07,GRSM,GRSM_002,NA,NA,NA,NA,NA,NA,1.775,46.125,26.2,NA,NA,NA,NA,NA,NA,deciduousForest,35.670427,-83.587378,265813.69,3950479.61,17N,694.1
D07,GRSM,GRSM_003,NA,NA,NA,NA,NA,NA,1.8666666666666667,46.5,25.066666666666666,NA,NA,NA,NA,NA,NA,deciduousForest,35.67661,-83.474563,276044.07,3950902.32,17N,892.9
D07,GRSM,GRSM_006,NA,NA,NA,NA,NA,NA,1.6333333333333333,46.6,28.566666666666666,NA,NA,NA,NA,NA,NA,deciduousForest,35.6789,-83.645325,260592.98,3951559.45,17N,522.7
D07,GRSM,GRSM_007,NA,NA,NA,NA,NA,NA,1.5666666666666667,45.733333333333334,30.866666666666667,NA,NA,NA,NA,NA,NA,deciduousForest,35.686866,-83.513992,272504.03,3952130.82,17N,655.5
D07,GRSM,GRSM_008,NA,NA,NA,NA,NA,NA,2.2,43.96666666666667,20.333333333333332,NA,NA,NA,NA,NA,NA,deciduousForest,35.679121,-83.482275,275353.01,3951198.51,17N,785.6
D07,GRSM,GRSM_009,NA,NA,NA,NA,NA,NA,2.1,46.06666666666666,22.266666666666666,NA,NA,NA,NA,NA,NA,deciduousForest,35.670878,-83.48998,274632.37,3950301.68,17N,842.3
D07,GRSM,GRSM_010,NA,NA,NA,NA,NA,NA,2.225,44.275,20.025,NA,NA,NA,NA,NA,NA,deciduousForest,35.669842,-83.52603,271365.86,3950270.1,17N,508.8
D07,GRSM,GRSM_016,NA,NA,NA,NA,NA,NA,1.7666666666666668,45.46666666666667,34.03333333333333,NA,NA,NA,NA,NA,NA,evergreenForest,35.593016,-83.474652,275802.5,3941628.49,17N,1776.7
D07,GRSM,GRSM_025,NA,NA,NA,NA,NA,NA,1.9666666666666666,45.46666666666667,33.56666666666667,NA,NA,NA,NA,NA,NA,evergreenForest,35.58978,-83.475516,275715.17,3941271.45,17N,1791.7
D07,GRSM,GRSM_055,NA,NA,NA,NA,NA,NA,1.9333333333333333,45.36666666666667,24.666666666666668,NA,NA,NA,NA,NA,NA,deciduousForest,35.685523,-83.502232,273564.63,3951954.63,17N,626.5
D07,GRSM,GRSM_058,NA,NA,NA,NA,NA,NA,2.5,45.13333333333333,18.3,NA,NA,NA,NA,NA,NA,deciduousForest,35.691954,-83.505443,273292.21,3952675.52,17N,548
D07,GRSM,GRSM_059,NA,NA,NA,NA,NA,NA,1.5333333333333332,45.233333333333334,31.066666666666666,NA,NA,NA,NA,NA,NA,deciduousForest,35.686508,-83.506607,273171.43,3952074.01,17N,655
D07,GRSM,GRSM_059,NA,NA,NA,NA,NA,NA,1.5333333333333332,45.233333333333334,31.066666666666666,NA,NA,NA,NA,NA,NA,deciduousForest,35.686509,-83.506609,273171.26,3952074.13,17N,654.6
D07,GRSM,GRSM_060,NA,NA,NA,NA,NA,NA,1.975,45.4,23.6,NA,NA,NA,NA,NA,NA,deciduousForest,35.686007,-83.503986,273407.24,3952012.37,17N,639.1
D07,GRSM,GRSM_060,NA,NA,NA,NA,NA,NA,1.975,45.4,23.6,NA,NA,NA,NA,NA,NA,deciduousForest,35.68601,-83.503985,273407.34,3952012.7,17N,639.3
D07,MLBS,MLBS_001,NA,NA,NA,NA,NA,NA,2.5033333333333334,51.35,20.666666666666668,0.41,6.573333333333333,16.166666666666664,0.16666666666666669,2.32,13.9,deciduousForest,37.3607,-80.524992,542063.99,4134993.03,17N,1310.9
D07,MLBS,MLBS_002,NA,NA,NA,NA,NA,NA,2.2399999999999998,50.61666666666667,22.666666666666668,1.8166666666666667,37.45666666666667,20.333333333333332,0.8833333333333334,16.27,19.866666666666667,deciduousForest,37.372058,-80.524252,542123.17,4136253.43,17N,1178.5
D07,MLBS,MLBS_003,NA,NA,NA,NA,NA,NA,2.34,50.81,21.9,1.1233333333333333,20.616666666666667,18.433333333333334,0.36666666666666664,5.296666666666667,14.5,deciduousForest,37.368528,-80.526975,541884.04,4135860.59,17N,1223.1
D07,MLBS,MLBS_004,NA,NA,NA,NA,NA,NA,2.3325,50.935,22.45,NA,NA,NA,NA,NA,NA,deciduousForest,37.429342,-80.511896,543184.31,4142614.2,17N,890.4
D07,MLBS,MLBS_005,NA,NA,NA,NA,NA,NA,2.4633333333333334,51.190000000000005,21.4,0.3,5.883333333333334,19.6,0.18,3.5633333333333335,20.2,deciduousForest,37.363106,-80.521589,542363.99,4135261.47,17N,1266.8
D07,MLBS,MLBS_006,NA,NA,NA,NA,NA,NA,1.3766666666666667,53.26,38.83333333333333,0.5133333333333333,11.996666666666666,21.366666666666667,0.08333333333333334,1.0466666666666666,13.133333333333335,deciduousForest,37.426799,-80.564064,538570.1,4142309.46,17N,777
D07,MLBS,MLBS_007,NA,NA,NA,NA,NA,NA,2.29,50.635,22.275,0.35333333333333333,9.34,25.133333333333333,0.06333333333333334,1.32,20.933333333333334,deciduousForest,37.427946,-80.571837,537881.79,4142433.55,17N,806.2
D07,MLBS,MLBS_008,NA,NA,NA,NA,NA,NA,3.0633333333333335,50.03666666666667,16.366666666666667,NA,NA,NA,NA,NA,NA,deciduousForest,37.426865,-80.499069,544320.63,4142345.35,17N,939
D07,MLBS,MLBS_009,NA,NA,NA,NA,NA,NA,2.1666666666666665,50.47,23.366666666666667,NA,NA,NA,NA,NA,NA,deciduousForest,37.374434,-80.518487,542632.27,4136519.61,17N,1177.6
D07,MLBS,MLBS_010,NA,NA,NA,NA,NA,NA,2.0933333333333333,49.83,23.96666666666667,NA,NA,NA,NA,NA,NA,deciduousForest,37.365565,-80.526343,541941.65,4135532.15,17N,1237
D07,ORNL,ORNL_001,NA,NA,NA,NA,NA,NA,1.1333333333333333,50.42,48.46666666666667,0.6066666666666667,19.099999999999998,28.233333333333334,0.08666666666666667,1.9166666666666667,21.666666666666668,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_002,NA,NA,NA,NA,NA,NA,1.81,49.32333333333333,27.333333333333332,0.32666666666666666,6.696666666666666,19,0.060000000000000005,1.0033333333333334,16.3,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_003,NA,NA,NA,NA,NA,NA,1.7766666666666666,48.06333333333333,27.133333333333333,0.30333333333333334,4.463333333333333,14.8,0.1,1.29,12.933333333333334,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_004,NA,NA,NA,NA,NA,NA,1.795,47.6625,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_006,NA,NA,NA,NA,NA,NA,1.97,48.22,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_007,NA,NA,NA,NA,NA,NA,1.5633333333333332,48.123333333333335,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_008,NA,NA,NA,NA,NA,NA,2.0766666666666667,48.29666666666667,23.566666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_009,NA,NA,NA,NA,NA,NA,1.3666666666666667,47.77,35.63333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D07,ORNL,ORNL_021,NA,NA,NA,NA,NA,NA,2.86,45.49,15.9,0.43,5.023333333333333,11.633333333333333,0.08,0.74,9.033333333333333,pastureHay,35.95564,-84.221346,750604.42,3982597.94,16N,277.4
D07,ORNL,ORNL_027,NA,NA,NA,NA,NA,NA,1.14,50.13666666666667,44.199999999999996,0.2833333333333333,4.466666666666667,15.433333333333334,0.09,1.0366666666666666,11.466666666666667,NA,NA,NA,NA,NA,NA,NA
D08,DELA,DELA_002,NA,NA,NA,NA,NA,NA,2.6933333333333334,51.556666666666665,19.2,NA,NA,NA,0.13,1.3833333333333333,10.133333333333333,woodyWetlands,32.532488,-87.818528,423134.7,3599755.74,16N,28.5
D08,DELA,DELA_003,NA,NA,NA,NA,NA,NA,2.506666666666667,50.14,21,NA,NA,NA,0.17666666666666667,1.9633333333333334,11.066666666666666,woodyWetlands,32.534935,-87.81503,423465.27,3600024.48,16N,25
D08,DELA,DELA_004,NA,NA,NA,NA,NA,NA,2.79,48.504999999999995,17.625,NA,NA,NA,0.15000000000000002,1.6633333333333333,10.966666666666667,woodyWetlands,32.531985,-87.814345,423527.1,3599696.97,16N,26.1
D08,DELA,DELA_005,NA,NA,NA,NA,NA,NA,2.4099999999999997,49.74666666666667,20.666666666666668,NA,NA,NA,0.08666666666666667,0.9566666666666667,11.166666666666666,woodyWetlands,32.523344,-87.814623,423493.67,3598739.25,16N,29.7
D08,DELA,DELA_008,NA,NA,NA,NA,NA,NA,2.84,49.32,17.4,NA,NA,NA,NA,NA,NA,woodyWetlands,32.540079,-87.814097,423557.25,3600594.06,16N,21.5
D08,DELA,DELA_016,NA,NA,NA,NA,NA,NA,1.38,51.525000000000006,37.45,NA,NA,NA,NA,NA,NA,evergreenForest,32.535808,-87.808003,424125.89,3600116.23,16N,22.1
D08,DELA,DELA_018,NA,NA,NA,NA,NA,NA,2.55,47.05,18.5,NA,NA,NA,NA,NA,NA,woodyWetlands,32.540988,-87.799109,424965.4,3600684.17,16N,24.8
D08,LENO,LENO_001,NA,NA,NA,NA,NA,NA,2.5733333333333333,48.06,19.3,NA,NA,NA,0.15333333333333335,1.4766666666666668,9.433333333333334,deciduousForest,31.824646,-88.177623,388552.53,3521603.29,16N,12.7
D08,LENO,LENO_002,NA,NA,NA,NA,NA,NA,1.8433333333333333,48.64666666666667,26.466666666666665,NA,NA,NA,0.23,2.24,9.7,woodyWetlands,31.806908,-88.193888,386991.54,3519653.84,16N,12.2
D08,LENO,LENO_003,NA,NA,NA,NA,NA,NA,2.38,47.583333333333336,22.3,NA,NA,NA,0.2566666666666667,2.6333333333333333,10.333333333333334,deciduousForest,31.808316,-88.188214,387530.36,3519804.03,16N,9.8
D08,LENO,LENO_004,NA,NA,NA,NA,NA,NA,2.365,44.932500000000005,19.4,NA,NA,NA,0.12,1.23,10.433333333333334,woodyWetlands,31.821083,-88.182318,388103.88,3521213.16,16N,13
D08,LENO,LENO_005,NA,NA,NA,NA,NA,NA,2.0733333333333333,49.44,24.266666666666666,NA,NA,NA,0.08666666666666667,0.9933333333333334,11.2,woodyWetlands,31.82786,-88.181484,388190.98,3521963.53,16N,13.5
D08,LENO,LENO_006,NA,NA,NA,NA,NA,NA,2.1766666666666667,49.75333333333333,23.033333333333335,NA,NA,NA,0.24333333333333335,2.3833333333333333,9.7,woodyWetlands,31.814261,-88.187361,387618.31,3520462.15,16N,11
D08,LENO,LENO_007,NA,NA,NA,NA,NA,NA,1.8325,50.1125,28.4,NA,NA,NA,NA,NA,NA,deciduousForest,31.812516,-88.202238,386207.99,3520284.2,16N,14.8
D08,LENO,LENO_009,NA,NA,NA,NA,NA,NA,2.2666666666666666,49.083333333333336,21.7,NA,NA,NA,NA,NA,NA,woodyWetlands,31.811631,-88.181314,388187.51,3520164.38,16N,15.2
D08,LENO,LENO_011,NA,NA,NA,NA,NA,NA,2.466666666666667,47.56,19.933333333333334,NA,NA,NA,NA,NA,NA,woodyWetlands,31.825952,-88.183042,388041.23,3521753.64,16N,18.4
D08,LENO,LENO_012,NA,NA,NA,NA,NA,NA,2.106666666666667,47.53333333333333,22.666666666666668,NA,NA,NA,NA,NA,NA,woodyWetlands,31.80812,-88.179966,388310.89,3519773.8,16N,11
D08,TALL,TALL_001,NA,NA,NA,NA,NA,NA,1.2466666666666666,48.27333333333333,38.86666666666667,0.26666666666666666,6.6000000000000005,24.766666666666666,0.09,1.98,21.3,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_002,NA,NA,NA,NA,NA,NA,1.6633333333333333,49.04666666666667,29.933333333333334,NA,NA,NA,0.05333333333333334,1.2533333333333334,22.666666666666668,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_003,NA,NA,NA,NA,NA,NA,1.6533333333333333,49.25333333333334,30.066666666666666,NA,NA,NA,0.05666666666666667,1.3833333333333333,23.133333333333333,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_004,NA,NA,NA,NA,NA,NA,0.9366666666666668,50.75,55.233333333333334,NA,NA,NA,0.03666666666666667,1.0866666666666667,27.2,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_005,NA,NA,NA,NA,NA,NA,1.0699999999999998,49.01,52.13333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_006,NA,NA,NA,NA,NA,NA,1.5433333333333332,49.266666666666666,32.03333333333333,NA,NA,NA,0.04666666666666667,1.2833333333333332,27.1,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_007,NA,NA,NA,NA,NA,NA,1.3625,48.975,55.35,0.3,8.879999999999999,22.2,0.056666666666666664,1.22,19.966666666666665,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_008,NA,NA,NA,NA,NA,NA,1.635,49.6375,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_009,NA,NA,NA,NA,NA,NA,1.6633333333333333,47.86,28.766666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D08,TALL,TALL_013,NA,NA,NA,NA,NA,NA,0.895,48.52,59.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
