"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","bulkDensProcessedDate","bulkDensMethodPub","bulkDensMethod","bulkDensIDnrcs","bulkDensSampleType","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensThirdBar","bulkDensOvenDry","bulkDensFieldMoist","waterRetentionThirdBar","fieldWaterContent","laboratoryName","remarks","dataQF"
"93c1e8e1-ec92-408c-9e97-e27ab668fb19","SERC_001.basePlot.all","D02","SERC","SERC_001","S2016MD003001","2016-04-06","16N03560","BA","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003001-2","clod",15.5,8,23,1.44,1.49,NA,17.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"e1e13ca4-fea0-414e-bf35-d1ae027b6c5d","SERC_026.basePlot.all","D02","SERC","SERC_026","S2016MD003026","2016-04-06","16N03629","BCt","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003026-5","clod",97,94,100,1.35,1.53,NA,26.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"5b87d6e7-7b16-462c-9911-50977488cf02","SERC_011.basePlot.all","D02","SERC","SERC_011","S2016MD003011","2016-04-06","16N03588","Ap","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003011-2","clod",19,9,29,1.47,1.51,NA,14.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"30dcb4e5-665c-4fb6-b289-2c83eb2dbe43","SERC_011.basePlot.all","D02","SERC","SERC_011","S2016MD003011","2016-04-06","16N03590","Bt1","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003011-4","clod",54,40,68,1.66,1.69,NA,13.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"8b9112e3-c75a-4478-9fd8-1bd94a643516","SERC_001.basePlot.all","D02","SERC","SERC_001","S2016MD003001","2016-04-06","16N03563","BCtg","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003001-5","clod",77,66,88,1.46,1.56,NA,25.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"d20c79d1-1453-4c8c-89af-8a5586330371","SERC_026.basePlot.all","D02","SERC","SERC_026","S2016MD003026","2016-04-06","16N03627","Bt1","2017-04-13","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003026-3","clod",36.5,19,54,1.33,1.78,NA,31.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"51d0135b-0d1b-4b7c-b90b-aa69b05a08da","SERC_020.basePlot.all","D02","SERC","SERC_020","S2016MD003020","2016-04-06","16N03612","Bt1","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003020-2","clod",31,24,38,1.51,1.69,NA,23.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"a6e37d51-6562-48d7-8cb2-9dc14f8fc134","SERC_026.basePlot.all","D02","SERC","SERC_026","S2016MD003026","2016-04-06","16N03628","Bt2","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003026-4","clod",74,54,94,1.38,1.68,NA,29.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"92bcb01f-60eb-47cf-b7b0-e99e0307c1d3","SERC_026.basePlot.all","D02","SERC","SERC_026","S2016MD003026","2016-04-06","16N03626","BA","2017-03-07","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2016MD003026-2","clod",13.5,8,19,1.51,1.63,NA,14.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"55f0de5a-36eb-40aa-a733-a09223259e8b","SERC_026.basePlot.all","D02","SERC","SERC_026","S2016MD003026","2016-04-06","16N03625","A","2016-08-31","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016MD003026-1","compliant cavity",4,0,8,NA,NA,1.17,NA,34.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
"d446ee1e-e935-47b9-b344-d86d0029cbbd","SERC_001.basePlot.all","D02","SERC","SERC_001","S2016MD003001","2016-04-06","16N03559","A","2016-08-31","Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Compliant Cavity (3B3)","S2016MD003001-1","compliant cavity",4,0,8,NA,NA,0.95,NA,50.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA
